molecule_chembl_id,pchembl_value,standard_type,standard_units,standard_value,type,units,value,SMILES
CHEMBL3900968,7.02,IC50,nM,96,IC50,nM,96,O=[N+]([O-])c1ccc2nc(NCCc3cc[n+](Cc4ccc(F)cc4)cc3)sc2c1
CHEMBL3947803,6.12,IC50,nM,768,IC50,nM,768,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc(C(F)(F)F)cc1)CC(C)CC3
CHEMBL3985136,6.25,IC50,nM,558,IC50,nM,558,CC1=C(C(=O)OC(C)C)C(c2cccc(F)c2)c2c(nc3c(c2N)CC(C)(C)CC3)N1
CHEMBL3959939,5.95,IC50,nM,1125,IC50,nM,1125,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc(C(F)(F)F)c1)CC(C)(C)CC3
CHEMBL3960964,5.98,IC50,nM,1055,IC50,nM,1055,C=CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc([N+](=O)[O-])c1)CC(C)(C)CC3
CHEMBL3933508,6.11,IC50,nM,770,IC50,nM,770,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc(Cl)c1)CC(C)(C)CC3
CHEMBL3985662,6.05,IC50,nM,893,IC50,nM,893,COC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccccc1)CC(C)(C)CC3
CHEMBL3939015,5.86,IC50,nM,1377,IC50,nM,1377,CC1=C(C(=O)OC(C)C)C(c2ccccc2F)c2c(nc3c(c2N)CC(C)(C)CC3)N1
CHEMBL3965431,6.12,IC50,nM,757,IC50,nM,757,CC1=C(C(=O)OC2CCC2)C(c2ccccc2F)c2c(nc3c(c2N)CC(C)(C)CC3)N1
CHEMBL3981946,6.04,IC50,nM,919,IC50,nM,919,COCCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccccc1Cl)CC(C)(C)CC3
CHEMBL3983878,6.01,IC50,nM,971,IC50,nM,971,CC1=C(C(=O)OCC2CC2)C(c2ccccc2Cl)c2c(nc3c(c2N)CC(C)(C)CC3)N1
CHEMBL3928459,6.14,IC50,nM,729,IC50,nM,729,COC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc([N+](=O)[O-])c1)CSC3
CHEMBL3972317,6.3,IC50,nM,504,IC50,nM,504,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc([N+](=O)[O-])c1)CC(F)(F)CC3
CHEMBL3949770,6.48,IC50,nM,333,IC50,nM,333,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc([N+](=O)[O-])c1)CC(Cl)(Cl)CC3
CHEMBL3941497,6.13,IC50,nM,732,IC50,nM,732,COC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc([N+](=O)[O-])c1)CCCC3Cl
CHEMBL3922471,5.96,IC50,nM,1107,IC50,nM,1107,COC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc([N+](=O)[O-])c1)CCC(C)C3
CHEMBL3937974,6.35,IC50,nM,450,IC50,nM,450,COC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccccc1)CSCC3
CHEMBL3910033,6.27,IC50,nM,540,IC50,nM,540,CCOC(=O)C1=C(C(F)(F)F)Nc2nc3c(c(N)c2C1c1cccc([N+](=O)[O-])c1)CC(C)(C)CC3
CHEMBL3900977,6.08,IC50,nM,842,IC50,nM,842,CC1=C(C(=O)OC(C)C)C(c2cncnc2)c2c(nc3c(c2N)CC(C)(C)CC3)N1
CHEMBL3895528,6.75,IC50,nM,178,IC50,nM,178,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccccc1OC)CC(C)CC3
CHEMBL3891315,6.87,IC50,nM,136,IC50,nM,136,CC1=C(C(=O)OCCN(C)C)C(c2ccccc2)c2c(nc3c(c2N)CC(F)(F)CC3)N1
CHEMBL3986650,7.35,IC50,nM,45,IC50,nM,45,COC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc([N+](=O)[O-])c1)CC(C)(C)CC3
CHEMBL3944088,5.22,IC50,nM,5960,IC50,nM,5960,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc([N+](=O)[O-])c1)CC(C)(C)CC3
CHEMBL3919972,5.52,IC50,nM,3030,IC50,nM,3030,CC1=C(C(=O)OC(C)C)C(c2ccccc2Cl)c2c(nc3c(c2N)CC(C)(C)CC3)N1
CHEMBL3938676,5.16,IC50,nM,6918,IC50,nM,6918,CC1=C(C(=O)OC(C)C)C(c2cccc(Cl)c2)c2c(nc3c(c2N)CC(C)(C)CC3)N1
CHEMBL3968230,5.74,IC50,nM,1836,IC50,nM,1836,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc(F)c1)CC(C)(C)CC3
CHEMBL3896153,5.75,IC50,nM,1780,IC50,nM,1780,C=CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc(F)c1)CC(C)(C)CC3
CHEMBL3920662,5.75,IC50,nM,1792,IC50,nM,1792,C#CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc(F)c1)CC(C)(C)CC3
CHEMBL3981703,5.71,IC50,nM,1928,IC50,nM,1928,C#CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc([N+](=O)[O-])c1)CC(C)(C)CC3
CHEMBL3911730,5.73,IC50,nM,1860,IC50,nM,1860,CCOC(=O)C1=C(C)N(C)c2nc3c(c(N)c2C1c1ccccc1Cl)CC(C)(C)CC3
CHEMBL4093408,4.63,IC50,nM,23200,IC50,umol/L,23.2,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCN(C)C
CHEMBL4065799,4.47,IC50,nM,33860,IC50,umol/L,33.86,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCN(C)C
CHEMBL4103604,4.48,IC50,nM,33020,IC50,umol/L,33.02,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCN(C)C
CHEMBL4063045,5.08,IC50,nM,8400,IC50,umol/L,8.4,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCCN(C)C
CHEMBL4084714,5.05,IC50,nM,8950,IC50,umol/L,8.95,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCCCCN(C)C
CHEMBL4086323,5,IC50,nM,9930,IC50,umol/L,9.93,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCCCCCCN(C)C
CHEMBL4064846,4.39,IC50,nM,41060,IC50,umol/L,41.06,CCN(CC)CCOc1ccc(/C=C/C(=O)Nc2ccccc2)cc1OC
CHEMBL4078463,4.62,IC50,nM,23720,IC50,umol/L,23.72,CCN(CC)CCCOc1ccc(/C=C/C(=O)Nc2ccccc2)cc1OC
CHEMBL4102718,4.38,IC50,nM,41630,IC50,umol/L,41.63,CCN(CC)CCCCOc1ccc(/C=C/C(=O)Nc2ccccc2)cc1OC
CHEMBL4067562,4.72,IC50,nM,18980,IC50,umol/L,18.98,CCN(CC)CCCCCOc1ccc(/C=C/C(=O)Nc2ccccc2)cc1OC
CHEMBL4094981,5.74,IC50,nM,1830,IC50,umol/L,1.83,CCN(CC)CCCCCCOc1ccc(/C=C/C(=O)Nc2ccccc2)cc1OC
CHEMBL4105158,5.87,IC50,nM,1360,IC50,umol/L,1.36,CCN(CC)CCCCCCCCOc1ccc(/C=C/C(=O)Nc2ccccc2)cc1OC
CHEMBL4087300,4.83,IC50,nM,14920,IC50,umol/L,14.92,CCN(CC)CCCCCCCCCCOc1ccc(/C=C/C(=O)Nc2ccccc2)cc1OC
CHEMBL4072405,5.71,IC50,nM,1940,IC50,umol/L,1.94,CCOC(=O)/C=C/c1ccc(OCCCCCCN(CC)CC)c(OC)c1
CHEMBL4099340,5.57,IC50,nM,2670,IC50,umol/L,2.67,CCN(CC)CCCCCCOc1ccc(/C=C/C(=O)O)cc1OC
CHEMBL4087978,5.81,IC50,nM,1560,IC50,umol/L,1.56,CCOC(=O)/C=C/c1ccc(OCCCCCCCCN(CC)CC)c(OC)c1
CHEMBL4059684,5.5,IC50,nM,3180,IC50,umol/L,3.18,CCN(CC)CCCCCCCCOc1ccc(/C=C/C(=O)O)cc1OC
CHEMBL4095695,4.71,IC50,nM,19400,IC50,umol/L,19.4,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCN1CCCCC1
CHEMBL4068340,4.84,IC50,nM,14480,IC50,umol/L,14.48,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCN1CCCCC1
CHEMBL4069385,5.15,IC50,nM,7140,IC50,umol/L,7.14,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCN1CCCCC1
CHEMBL4090413,5.32,IC50,nM,4800,IC50,umol/L,4.8,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCN1CCCCC1
CHEMBL4080105,6.15,IC50,nM,710,IC50,umol/L,0.71,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCCN1CCCCC1
CHEMBL4098132,5.38,IC50,nM,4120,IC50,umol/L,4.12,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCCCCN1CCCCC1
CHEMBL4074258,4.95,IC50,nM,11110,IC50,umol/L,11.11,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCCCCCCN1CCCCC1
CHEMBL4094761,5.58,IC50,nM,2650,IC50,umol/L,2.65,CCOC(=O)/C=C/c1ccc(OCCCCCCN2CCCCC2)c(OC)c1
CHEMBL4075021,4.34,IC50,nM,45550,IC50,umol/L,45.55,COc1cc(/C=C/C(=O)O)ccc1OCCCCCCN1CCCCC1
CHEMBL4101703,4.45,IC50,nM,35130,IC50,umol/L,35.13,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCN1CCCC1
CHEMBL4085283,4.43,IC50,nM,37140,IC50,umol/L,37.14,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCN1CCCC1
CHEMBL4063663,4.61,IC50,nM,24350,IC50,umol/L,24.35,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCN1CCCC1
CHEMBL4093019,5.21,IC50,nM,6210,IC50,umol/L,6.21,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCN1CCCC1
CHEMBL4072258,5.96,IC50,nM,1110,IC50,umol/L,1.11,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCCN1CCCC1
CHEMBL4100736,5.54,IC50,nM,2910,IC50,umol/L,2.91,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCCCCN1CCCC1
CHEMBL4082739,4.87,IC50,nM,13520,IC50,umol/L,13.52,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCCCCCCN1CCCC1
CHEMBL4062593,5.3,IC50,nM,5050,IC50,umol/L,5.05,CCOC(=O)/C=C/c1ccc(OCCCCCCN2CCCC2)c(OC)c1
CHEMBL4090559,4.16,IC50,nM,69910,IC50,umol/L,69.91,COc1cc(/C=C/C(=O)O)ccc1OCCCCCCN1CCCC1
CHEMBL636,4.98,IC50,nM,10540,IC50,umol/L,10.54,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1
CHEMBL4080105,6.32,Ki,nM,480,Ki,uM,0.48,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCCN1CCCCC1
CHEMBL4080105,6.04,Ki,nM,920,Ki,uM,0.92,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCCN1CCCCC1
CHEMBL95,6.89,IC50,nM,130,IC50,uM,0.13,Nc1c2c(nc3ccccc13)CCCC2
CHEMBL4095908,6.06,Ki,nM,870,Ki,uM,0.87,COc1cccc(C2c3ccc4cccnc4c3Oc3nc4c(c(N)c32)CCCC4)c1
CHEMBL4103664,5.54,IC50,nM,2850,IC50,uM,2.85,Cc1ccc(C2c3ccc4cccnc4c3Oc3nc4c(c(N)c32)CCCC4)cc1
CHEMBL4085738,5.82,IC50,nM,1510,IC50,uM,1.51,COc1ccc(C2c3ccc4cccnc4c3Oc3nc4c(c(N)c32)CCCC4)cc1
CHEMBL4095908,6.12,IC50,nM,750,IC50,uM,0.75,COc1cccc(C2c3ccc4cccnc4c3Oc3nc4c(c(N)c32)CCCC4)c1
CHEMBL4104551,5.66,IC50,nM,2200,IC50,uM,2.2,Nc1c2c(nc3c1C(c1cccc(F)c1)c1ccc4cccnc4c1O3)CCCC2
CHEMBL4067497,5.76,IC50,nM,1730,IC50,uM,1.73,Nc1c2c(nc3c1C(c1ccccc1)c1ccc4cccnc4c1O3)CCCC2
CHEMBL4089082,6.96,IC50,nM,110,IC50,nM,110,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN[C@@H]2N3)cc1
CHEMBL4090583,4.61,IC50,nM,24300,IC50,uM,24.3,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN(C)C)c(O)c1)O2
CHEMBL4075571,6.16,IC50,nM,700,IC50,uM,0.7,CCN(CC)Cc1ccc(/C=C2\Oc3cc(OC)c(OC)cc3C2=O)cc1O
CHEMBL4094805,5.88,IC50,nM,1320,IC50,uM,1.32,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN3CCCC3)c(O)c1)O2
CHEMBL4100760,7.43,IC50,nM,37.1,IC50,uM,0.0371,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN3CCCCC3)c(O)c1)O2
CHEMBL4059887,5.22,IC50,nM,6000,IC50,uM,6,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN3CCOCC3)c(O)c1)O2
CHEMBL4081805,4.85,IC50,nM,14000,IC50,uM,14,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN3CCN(C)CC3)c(O)c1)O2
CHEMBL4098196,4.49,IC50,nM,32100,IC50,uM,32.1,CCN1CCN(Cc2ccc(/C=C3\Oc4cc(OC)c(OC)cc4C3=O)cc2O)CC1
CHEMBL4102562,4.58,IC50,nM,26300,IC50,uM,26.3,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN(C)Cc3ccccc3)c(O)c1)O2
CHEMBL4072914,5.17,IC50,nM,6690,IC50,uM,6.69,CCN(Cc1ccc(/C=C2\Oc3cc(OC)c(OC)cc3C2=O)cc1O)Cc1ccccc1N(C)C
CHEMBL4069184,6.29,IC50,nM,510,IC50,uM,0.51,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(O)c(CN(C)C)c1)O2
CHEMBL502,7.45,IC50,nM,35.6,IC50,uM,0.0356,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
CHEMBL4060687,5.07,IC50,nM,8600,IC50,uM,8.6,COc1ccc(CNc2nc(NC(N)=O)nc3ccccc23)cc1OC
CHEMBL4081013,5.08,IC50,nM,8300,IC50,uM,8.3,NC(=O)Nc1nc(NCc2ccccc2)c2ccccc2n1
CHEMBL4099046,5.06,IC50,nM,8700,IC50,uM,8.7,COc1ccc(CCNc2nc(NC(N)=O)nc3ccccc23)cc1OC
CHEMBL4070380,5.1,IC50,nM,7900,IC50,uM,7.9,NC(=O)Nc1nc(NCCc2ccccc2)c2ccccc2n1
CHEMBL4091317,5.07,IC50,nM,8500,IC50,uM,8.5,COc1ccc(CNc2nc(NC(C)=O)nc3ccccc23)cc1OC
CHEMBL4061746,5.12,IC50,nM,7500,IC50,uM,7.5,CC(=O)Nc1nc(NCc2ccccc2)c2ccccc2n1
CHEMBL4083524,5.25,IC50,nM,5600,IC50,uM,5.6,CCCNc1nc(NCc2ccc(OC)c(OC)c2)c2ccccc2n1
CHEMBL4097374,5.14,IC50,nM,7200,IC50,uM,7.2,COc1ccc(CNc2nc(NC3CC3)nc3ccccc23)cc1OC
CHEMBL4079345,5.12,IC50,nM,7500,IC50,uM,7.5,CCNc1nc(NCc2ccccc2)c2ccccc2n1
CHEMBL4105088,5.11,IC50,nM,7800,IC50,uM,7.8,CCCNc1nc(NCc2ccccc2)c2ccccc2n1
CHEMBL3262251,5.19,IC50,nM,6400,IC50,uM,6.4,CC(C)Nc1nc(NCc2ccccc2)c2ccccc2n1
CHEMBL4067481,5.18,IC50,nM,6600,IC50,uM,6.6,c1ccc(CNc2nc(NC3CC3)nc3ccccc23)cc1
CHEMBL4094911,5.07,IC50,nM,8500,IC50,uM,8.5,CNc1nc(NCCc2ccc(OC)c(OC)c2)c2ccccc2n1
CHEMBL4078382,5.12,IC50,nM,7500,IC50,uM,7.5,CCNc1nc(NCCc2ccc(OC)c(OC)c2)c2ccccc2n1
CHEMBL4102655,5.16,IC50,nM,7000,IC50,uM,7,CCCNc1nc(NCCc2ccc(OC)c(OC)c2)c2ccccc2n1
CHEMBL4086248,5.14,IC50,nM,7200,IC50,uM,7.2,COc1ccc(CCNc2nc(NC3CC3)nc3ccccc23)cc1OC
CHEMBL4064773,5.06,IC50,nM,8700,IC50,uM,8.7,CNc1nc(NCCc2ccccc2)c2ccccc2n1
CHEMBL4061837,5.12,IC50,nM,7600,IC50,uM,7.6,CCNc1nc(NCCc2ccccc2)c2ccccc2n1
CHEMBL4083601,5.14,IC50,nM,7200,IC50,uM,7.2,CCCNc1nc(NCCc2ccccc2)c2ccccc2n1
CHEMBL4070462,5.14,IC50,nM,7200,IC50,uM,7.2,CC(C)Nc1nc(NCCc2ccccc2)c2ccccc2n1
CHEMBL4091385,5.07,IC50,nM,8600,IC50,uM,8.6,c1ccc(CCNc2nc(NC3CC3)nc3ccccc23)cc1
CHEMBL4100046,5.13,IC50,nM,7400,IC50,uM,7.4,COc1ccc(CNc2nc(CC(N)=O)nc3ccccc23)cc1OC
CHEMBL4073193,5.14,IC50,nM,7200,IC50,uM,7.2,NC(=O)Cc1nc(NCc2ccccc2)c2ccccc2n1
CHEMBL4096673,4.9,IC50,nM,12500,IC50,uM,12.5,COc1ccc(CCNc2nc(CC(N)=O)nc3ccccc23)cc1OC
CHEMBL4069444,5.14,IC50,nM,7300,IC50,uM,7.3,NC(=O)Cc1nc(NCCc2ccccc2)c2ccccc2n1
CHEMBL4060016,5.13,IC50,nM,7400,IC50,uM,7.4,COc1ccc(CCNc2nc(NC(C)=O)nc3ccccc23)cc1OC
CHEMBL4085114,5.16,IC50,nM,7000,IC50,uM,7,CC(=O)Nc1nc(NCCc2ccccc2)c2ccccc2n1
CHEMBL4098421,5.14,IC50,nM,7300,IC50,uM,7.3,CNc1nc(NCc2ccc(OC)c(OC)c2)c2ccccc2n1
CHEMBL4077088,5.2,IC50,nM,6300,IC50,uM,6.3,CCNc1nc(NCc2ccc(OC)c(OC)c2)c2ccccc2n1
CHEMBL4099790,5.17,IC50,nM,6800,IC50,uM,6.8,COc1ccc(CNc2nc(NC(C)C)nc3ccccc23)cc1OC
CHEMBL1626455,5.1,IC50,nM,8000,IC50,uM,8,CNc1nc(NCc2ccccc2)c2ccccc2n1
CHEMBL4095445,5.12,IC50,nM,7600,IC50,uM,7.6,COc1ccc(CCNc2nc(NC(C)C)nc3ccccc23)cc1OC
CHEMBL2337271,7.52,IC50,nM,30,IC50,uM,0.03,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2.Cl.O
CHEMBL1677,6.8,IC50,nM,160,IC50,uM,0.16,Cl.Nc1c2c(nc3ccccc13)CCCC2
CHEMBL1555,5.58,IC50,nM,2600,IC50,uM,2.6,Br.COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2
CHEMBL215645,5.19,IC50,nM,6500,IC50,uM,6.5,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1.O=C(O)C(O)C(O)C(=O)O
CHEMBL4060617,6.6,IC50,nM,253,IC50,uM,0.253,O=C(CCCC1CCSS1)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2
CHEMBL345124,4.35,IC50,nM,45000,IC50,uM,45,CC[N+](C)(CC)CCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21.[I-].[I-]
CHEMBL3632994,7.1,IC50,nM,80,IC50,nM,80,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2
CHEMBL4081795,5.06,IC50,nM,8800,IC50,uM,8.8,Oc1cc(O)cc(/C=C/c2ccc(Nc3c4c(nc5cc(Cl)ccc35)CCCC4)cc2)c1
CHEMBL4066309,5.89,IC50,nM,1300,IC50,uM,1.3,Oc1cc(O)cc(CCc2ccc(Nc3c4c(nc5cc(Cl)ccc35)CCCC4)cc2)c1
CHEMBL4093419,4.85,IC50,nM,14200,IC50,uM,14.2,COc1cc(CCc2ccc(Nc3c4c(nc5ccccc35)CCCC4)cc2)cc(OC)c1
CHEMBL4083174,6.1,IC50,nM,800,IC50,uM,0.8,COc1cc(CCc2ccc(Nc3c4c(nc5cc(Cl)ccc35)CCCC4)cc2)cc(OC)c1
CHEMBL521589,4.52,IC50,nM,30000,IC50,10'-5M,3,CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1
CHEMBL659,6.22,IC50,nM,600,IC50,uM,0.6,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2
CHEMBL4099598,5.19,IC50,nM,6400,IC50,uM,6.4,N#CC1=C(N)N2CCNC2=C([N+](=O)[O-])C12c1ccccc1-c1nc3ccccc3nc12
CHEMBL4062146,5.18,IC50,nM,6600,IC50,uM,6.6,Cc1cc2nc3c(nc2cc1C)C1(C(C#N)=C(N)N2CCNC2=C1[N+](=O)[O-])c1ccccc1-3
CHEMBL4083875,5.19,IC50,nM,6500,IC50,uM,6.5,N#CC1=C(N)N2CCNC2=C([N+](=O)[O-])C12c1ccccc1-c1nc3ccc([N+](=O)[O-])cc3nc12
CHEMBL4070769,5.38,IC50,nM,4200,IC50,uM,4.2,N#CC1=C(N)N2CCCNC2=C([N+](=O)[O-])C12c1ccccc1-c1nc3ccccc3nc12
CHEMBL4091651,5.24,IC50,nM,5700,IC50,uM,5.7,Cc1cc2nc3c(nc2cc1C)C1(C(C#N)=C(N)N2CCCNC2=C1[N+](=O)[O-])c1ccccc1-3
CHEMBL4092602,5.41,IC50,nM,3900,IC50,uM,3.9,N#CC1=C(N)N2CCCNC2=C([N+](=O)[O-])C12c1ccccc1-c1nc3ccc([N+](=O)[O-])cc3nc12
CHEMBL4064904,5.37,IC50,nM,4300,IC50,uM,4.3,CC1(C)CNC2=C([N+](=O)[O-])C3(C(C#N)=C(N)N2C1)c1ccccc1-c1nc2ccccc2nc13
CHEMBL4100338,5.4,IC50,nM,4000,IC50,uM,4,Cc1cc2nc3c(nc2cc1C)C1(C(C#N)=C(N)N2CC(C)(C)CNC2=C1[N+](=O)[O-])c1ccccc1-3
CHEMBL4073501,5.44,IC50,nM,3600,IC50,uM,3.6,CC1(C)CNC2=C([N+](=O)[O-])C3(C(C#N)=C(N)N2C1)c1ccccc1-c1nc2ccc([N+](=O)[O-])cc2nc13
CHEMBL4074566,5.28,IC50,nM,5300,IC50,uM,5.3,N#CC1=C(N)N(Cc2ccccc2)C(NCc2ccccc2)=C([N+](=O)[O-])C12c1ccccc1-c1nc3ccccc3nc12
CHEMBL4095032,5.24,IC50,nM,5800,IC50,uM,5.8,Cc1cc2nc3c(nc2cc1C)C1(C(C#N)=C(N)N(Cc2ccccc2)C(NCc2ccccc2)=C1[N+](=O)[O-])c1ccccc1-3
CHEMBL4060800,5.36,IC50,nM,4400,IC50,uM,4.4,N#CC1=C(N)N(Cc2ccccc2)C(NCc2ccccc2)=C([N+](=O)[O-])C12c1ccccc1-c1nc3ccc([N+](=O)[O-])cc3nc12
CHEMBL4085222,5.42,IC50,nM,3820,IC50,uM,3.82,COc1cc(/C=C/C(=O)N2CCC(Cc3ccccc3)CC2)ccc1OCCCCN1CCc2ccccc2C1
CHEMBL502,7.96,IC50,nM,11,IC50,uM,0.011,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
CHEMBL4092048,7.39,IC50,nM,41,IC50,nM,41,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3cccc(Cl)c3)cc1C(N)=O)C2.[Br-]
CHEMBL4061527,6.37,IC50,nM,428,IC50,nM,428,COc1cc2c(cc1OC)C(=O)C(CC1C=CN(Cc3ccccc3C)C=C1C(C)=O)C2
CHEMBL4105085,6.18,IC50,nM,653,IC50,nM,653,CC(=O)C1=CN(Cc2ccccc2C)C=CC1CC1Cc2cc(C)c(C)cc2C1=O
CHEMBL4076930,6.17,IC50,nM,678,IC50,nM,678,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3ccccc3C)cc1C(N)=O)C2.[Br-]
CHEMBL4095535,8.24,IC50,nM,5.8,IC50,nM,5.8,COC(=O)c1c[n+](Cc2ccccc2C)ccc1CC1Cc2cc(OC)c(OC)cc2C1=O.[Br-]
CHEMBL4068149,7.59,IC50,nM,25.6,IC50,nM,25.6,COC(=O)c1c[n+](Cc2ccccc2)ccc1CC1Cc2cc(OC)c(OC)cc2C1=O.[Br-]
CHEMBL4099873,6.58,IC50,nM,262,IC50,nM,262,CC(=O)c1c[n+](Cc2ccccc2C)ccc1CC1Cc2cc(Cl)ccc2C1=O.[Br-]
CHEMBL4072999,7.04,IC50,nM,91,IC50,nM,91,CC(=O)c1c[n+](Cc2ccccc2C)ccc1CC1Cc2cc(C)ccc2C1=O.[Br-]
CHEMBL4074062,7.56,IC50,nM,27.7,IC50,nM,27.7,CC(=O)c1c[n+](Cc2ccccc2C)ccc1CC1Cc2cc(C)c(C)cc2C1=O.[Br-]
CHEMBL4094591,7.52,IC50,nM,30,IC50,nM,30,COc1ccc2c(c1)CC(Cc1cc[n+](Cc3ccccc3C)cc1C(C)=O)C2=O.[Br-]
CHEMBL4084371,7.22,IC50,nM,60,IC50,nM,60,CC(=O)c1c[n+](Cc2ccccc2C)ccc1CC1Cc2cc3c(cc2C1=O)OCO3.[Br-]
CHEMBL4102333,8.48,IC50,nM,3.27,IC50,nM,3.27,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3cccc(Cl)c3)cc1C(C)=O)C2.[Br-]
CHEMBL4066548,7.75,IC50,nM,18,IC50,nM,18,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3ccccc3Cl)cc1C(C)=O)C2.[Br-]
CHEMBL4094081,7.85,IC50,nM,14,IC50,nM,14,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3cccc(C)c3)cc1C(C)=O)C2.[Br-]
CHEMBL4081915,8.06,IC50,nM,8.8,IC50,nM,8.8,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3ccccc3C)cc1C(C)=O)C2.[Br-]
CHEMBL4060011,7.75,IC50,nM,18,IC50,nM,18,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3ccccc3)cc1C(C)=O)C2.[Br-]
CHEMBL4071377,8.54,IC50,nM,2.92,IC50,nM,2.92,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3ccccc3)cc1C#N)C2.[Br-]
CHEMBL4098418,7.44,IC50,nM,36.5,IC50,nM,36.5,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3ccccc3)cc1)C2.[Br-]
CHEMBL4077952,7.7,IC50,nM,20,IC50,nM,20,COC(=O)c1cc2c(OC(=O)N(C)C)cccc2[n+](C)c1
CHEMBL4076034,5.66,IC50,nM,2200,IC50,uM,2.2,COc1ccc(CNc2c3c(nc4ccccc24)CCCC3)cc1OC
